04.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Rimavská Sobota
04.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Senica
04.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Stará Ľubovňa
04.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Šaľa
04.04.2023;Neuvedené;1;X;;;0;0;Košický;;Trebišov
04.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Zlaté Moravce
03.04.2023;Neuvedené;0;X;;;0;2;Neuvedené;;Neuvedené
03.04.2023;Neuvedené;7;X;;;0;0;Nitriansky;;Nitra
03.04.2023;Neuvedené;7;X;;;0;0;Prešovský;;Prešov
03.04.2023;Neuvedené;6;X;;;0;0;Trenčiansky;;Prievidza
03.04.2023;Neuvedené;6;X;;;0;0;Prešovský;;Vranov nad Topľou
03.04.2023;Neuvedené;5;X;;;0;0;Banskobystrický;;Banská Bystrica
03.04.2023;Neuvedené;5;X;;;0;0;Košický;;Košice I
03.04.2023;Neuvedené;5;X;;;0;0;Trnavský;;Trnava
03.04.2023;Neuvedené;3;X;;;0;0;Bratislavský;;Bratislava I
03.04.2023;Neuvedené;3;X;;;0;0;Trenčiansky;;Myjava
03.04.2023;Neuvedené;3;X;;;0;0;Košický;;Trebišov
03.04.2023;Neuvedené;2;X;;;0;0;Trenčiansky;;Ilava
03.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Martin
03.04.2023;Neuvedené;2;X;;;0;0;Košický;;Michalovce
03.04.2023;Neuvedené;2;X;;;0;0;Nitriansky;;Nové Zámky
03.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Svidník
03.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Tvrdošín
03.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Banská Štiavnica
03.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Bardejov
03.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Čadca
03.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Dolný Kubín
03.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Humenné
03.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice - okolie
03.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Levice
03.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Liptovský Mikuláš
03.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Partizánske
03.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Považská Bystrica
03.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Senica
03.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Stropkov
03.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Šaľa
03.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Žiar nad Hronom
02.04.2023;Neuvedené;0;X;;;0;2;Neuvedené;;Neuvedené
02.04.2023;Neuvedené;4;X;;;0;0;Košický;;Košice I
02.04.2023;Neuvedené;2;X;;;0;0;Košický;;Gelnica
02.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Prešov
02.04.2023;Neuvedené;1;X;;;0;0;Bratislavský;;Bratislava I
02.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice - okolie
02.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Nové Zámky
01.04.2023;Neuvedené;0;X;;;0;3;Neuvedené;;Neuvedené
01.04.2023;Neuvedené;7;X;;;0;0;Košický;;Košice I
01.04.2023;Neuvedené;4;X;;;0;0;Bratislavský;;Bratislava I
01.04.2023;Neuvedené;3;X;;;0;0;Prešovský;;Prešov
01.04.2023;Neuvedené;2;X;;;0;0;Banskobystrický;;Banská Bystrica
01.04.2023;Neuvedené;2;X;;;0;0;Košický;;Košice - okolie
01.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Bánovce nad Bebravou
01.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Hlohovec
